Month,1961-1990_x,2020_x,1991-2020_x,WMO1DiffTemp,WMO2DiffTemp,1961-1990_y,2020_y,1991-2020_y,WMO1DiffPrec,WMO2DiffPrec,Year,Station,2021_x,2021_y,2022_x,2022_y,2023_x,2023_y
3,-0.24743229,1.7025642,1.343647,1.9499965,0.35891724,0.0023719668,0.0039337263,0.0023682897,0.0015617595,0.0015654366,2020,Alt Pirineu Natural Park,,,,,,
4,2.0532806,5.2756853,3.7365115,3.2224047,1.5391738,0.003271646,0.003274255,0.0034945393,2.6088674e-06,-0.00022028433,2020,Alt Pirineu Natural Park,,,,,,
5,6.694062,10.880959,8.406901,4.1868963,2.4740572,0.0041173776,0.0040345225,0.0038317111,-8.285511e-05,0.00020281132,2020,Alt Pirineu Natural Park,,,,,,
6,11.203993,11.430804,12.84511,0.22681141,-1.4143057,0.003921282,0.0067240843,0.0035274143,0.0028028022,0.00319667,2020,Alt Pirineu Natural Park,,,,,,
7,14.346182,15.6404505,15.44586,1.2942686,0.19459057,0.0028826944,0.0025475472,0.0026957765,-0.00033514714,-0.0001482293,2020,Alt Pirineu Natural Park,,,,,,
8,13.757638,14.923813,15.241243,1.1661749,-0.3174305,0.0032294772,0.0028522583,0.0027052716,-0.00037721894,0.00014698668,2020,Alt Pirineu Natural Park,,,,,,
9,11.132051,10.377079,11.246181,-0.75497246,-0.8691015,0.0026079747,0.0020246382,0.0026736395,-0.00058333646,-0.0006490012,2020,Alt Pirineu Natural Park,,,,,,
10,6.4014096,4.637409,7.2156277,-1.7640004,-2.5782185,0.002389943,0.0028681674,0.002536713,0.00047822436,0.00033145444,2020,Alt Pirineu Natural Park,,,,,,
11,0.90029746,3.344221,1.4978606,2.4439237,1.8463606,0.0028960295,0.0027516943,0.0029206323,-0.00014433521,-0.00016893796,2020,Alt Pirineu Natural Park,,,,,,
12,-2.4676673,-2.2343478,-1.3107445,0.23331952,-0.9236033,0.002603318,0.002721502,0.0022260835,0.0001181839,0.00049541844,2020,Alt Pirineu Natural Park,,,,,,
1,-2.9640315,,-2.1379206,-0.92642,-1.7525308,0.0023104479,,0.0024774196,0.00034428248,0.00017731078,2021,Alt Pirineu Natural Park,-3.8904514,0.0026547303,,,,
2,-2.2093217,,-1.4794922,3.96617,3.2363405,0.0022940822,,0.0021318134,-3.1504547e-05,0.00013076421,2021,Alt Pirineu Natural Park,1.7568483,0.0022625776,,,,
3,-0.24743229,,1.343647,1.7004647,0.10938537,0.0023719668,,0.0023682897,-0.001106551,-0.0011028739,2021,Alt Pirineu Natural Park,1.4530324,0.0012654158,,,,
4,2.0532806,,3.7365115,0.29762864,-1.3856022,0.003271646,,0.0034945393,-0.0006544241,-0.0008773173,2021,Alt Pirineu Natural Park,2.3509092,0.002617222,,,,
5,6.694062,,8.406901,0.46361828,-1.2492208,0.0041173776,,0.0038317111,-0.00016483897,0.00012082746,2021,Alt Pirineu Natural Park,7.1576805,0.0039525386,,,,
6,11.203993,,12.84511,1.2266903,-0.4144268,0.003921282,,0.0035274143,-0.00068732235,-0.00029345462,2021,Alt Pirineu Natural Park,12.430683,0.0032339597,,,,
7,14.346182,,15.44586,0.4773798,-0.62229824,0.0028826944,,0.0026957765,-0.0005203658,-0.00033344794,2021,Alt Pirineu Natural Park,14.823562,0.0023623286,,,,
8,13.757638,,15.241243,1.3693018,-0.11430359,0.0032294772,,0.0027052716,-0.0010262392,-0.0005020336,2021,Alt Pirineu Natural Park,15.12694,0.002203238,,,,
9,11.132051,,11.246181,0.6936264,0.57949734,0.0026079747,,0.0026736395,0.0007040207,0.00063835597,2021,Alt Pirineu Natural Park,11.825678,0.0033119954,,,,
10,6.4014096,,7.2156277,0.3408227,-0.47339535,0.002389943,,0.002536713,0.00049401727,0.00034724735,2021,Alt Pirineu Natural Park,6.7422323,0.0028839603,,,,
11,0.90029746,,1.4978606,-0.5754117,-1.1729748,0.0028960295,,0.0029206323,0.00015387265,0.0001292699,2021,Alt Pirineu Natural Park,0.3248858,0.0030499022,,,,
12,-2.4676673,,-1.3107445,1.9892356,0.8323128,0.002603318,,0.0022260835,0.001202323,0.0015795575,2021,Alt Pirineu Natural Park,-0.47843167,0.003805641,,,,
1,-2.9640315,,-2.1379206,1.3158646,0.48975372,0.0023104479,,0.0024774196,-0.00012927363,-0.00029624533,2022,Alt Pirineu Natural Park,,,-1.6481669,0.0021811742,,
2,-2.2093217,,-1.4794922,3.3961868,2.6663573,0.0022940822,,0.0021318134,-0.0010392338,-0.000876965,2022,Alt Pirineu Natural Park,,,1.1868651,0.0012548484,,
3,-0.24743229,,1.343647,1.8523726,0.2612934,0.0023719668,,0.0023682897,0.0003994687,0.0004031458,2022,Alt Pirineu Natural Park,,,1.6049404,0.0027714355,,
4,2.0532806,,3.7365115,1.091315,-0.59191585,0.003271646,,0.0034945393,0.000403587,0.00018069381,2022,Alt Pirineu Natural Park,,,3.1445956,0.003675233,,
5,6.694062,,8.406901,4.409724,2.696885,0.0041173776,,0.0038317111,-0.0013828697,-0.0010972032,2022,Alt Pirineu Natural Park,,,11.103786,0.002734508,,
6,11.203993,,12.84511,4.4811106,2.8399935,0.003921282,,0.0035274143,-0.0011607623,-0.00076689455,2022,Alt Pirineu Natural Park,,,15.685103,0.0027605197,,
7,14.346182,,15.44586,3.9366798,2.8370018,0.0028826944,,0.0026957765,-0.0010793895,-0.00089247164,2022,Alt Pirineu Natural Park,,,18.282862,0.0018033049,,
8,13.757638,,15.241243,2.4786253,0.9950199,0.0032294772,,0.0027052716,0.0014152799,0.0019394855,2022,Alt Pirineu Natural Park,,,16.236263,0.004644757,,
9,11.132051,,11.246181,0.9221449,0.8080158,0.0026079747,,0.0026736395,0.00081886793,0.0007532032,2022,Alt Pirineu Natural Park,,,12.054196,0.0034268426,,
10,6.4014096,,7.2156277,4.180986,3.366768,0.002389943,,0.002536713,0.00020393799,5.7168072e-05,2022,Alt Pirineu Natural Park,,,10.582396,0.002593881,,
11,0.90029746,,1.4978606,2.5853252,1.9877621,0.0028960295,,0.0029206323,-0.00048516085,-0.0005097636,2022,Alt Pirineu Natural Park,,,3.4856226,0.0024108686,,
12,-2.4676673,,-1.3107445,3.4851136,2.3281908,0.002603318,,0.0022260835,-0.0010485199,-0.0006712853,2022,Alt Pirineu Natural Park,,,1.0174462,0.0015547982,,
1,-2.9640315,,-2.1379206,0.27702403,-0.5490868,0.0023104479,,0.0024774196,-0.00029521575,-0.00046218745,2023,Alt Pirineu Natural Park,,,,,-2.6870074,0.002015232
2,-2.2093217,,-1.4794922,2.10869,1.3788605,0.0022940822,,0.0021318134,-0.0006008635,-0.00043859472,2023,Alt Pirineu Natural Park,,,,,-0.1006317,0.0016932187
3,-0.24743229,,1.343647,4.281587,2.690508,0.0023719668,,0.0023682897,-0.0011495171,-0.00114584,2023,Alt Pirineu Natural Park,,,,,4.034155,0.0012224497
4,2.0532806,,3.7365115,4.270876,2.5876453,0.003271646,,0.0034945393,-0.00042647147,-0.00064936467,2023,Alt Pirineu Natural Park,,,,,6.3241568,0.0028451746
5,6.694062,,8.406901,1.2467985,-0.4660406,0.0041173776,,0.0038317111,0.0012410814,0.0015267478,2023,Alt Pirineu Natural Park,,,,,7.9408607,0.005358459
6,11.203993,,12.84511,2.0991755,0.45805836,0.003921282,,0.0035274143,0.0026113125,0.0030051803,2023,Alt Pirineu Natural Park,,,,,13.303168,0.0065325946
1,-15.9928875,-16.002584,-14.302829,-0.00969696,-1.6997557,0.0011511887,0.0019323368,0.0017015942,0.0007811481,0.00023074262,2020,Arctic DTU Research Station,,,,,,
2,-16.740746,-18.177029,-16.159327,-1.4362831,-2.017702,0.0012561128,0.0006566075,0.0012088883,-0.0005995053,-0.00055228075,2020,Arctic DTU Research Station,,,,,,
3,-15.725469,-13.9852,-14.171947,1.7402687,0.1867466,0.0013007957,0.0027525004,0.0011986725,0.0014517047,0.0015538279,2020,Arctic DTU Research Station,,,,,,
4,-8.887997,-4.877519,-7.167002,4.0104775,2.289483,0.0014780799,0.001334724,0.0013556839,-0.00014335592,-2.095988e-05,2020,Arctic DTU Research Station,,,,,,
5,-1.5871575,0.8301745,-0.7770504,2.417332,1.607225,0.0012240876,0.00073711114,0.0013650571,-0.0004869764,-0.00062794593,2020,Arctic DTU Research Station,,,,,,
6,3.0980418,3.6887808,4.0613613,0.590739,-0.37258053,0.0015774334,0.0013031234,0.0015769154,-0.00027431,-0.00027379196,2020,Arctic DTU Research Station,,,,,,
7,5.742198,6.956694,6.5482793,1.2144961,0.40841484,0.0018609681,0.0047818767,0.0017714987,0.0029209086,0.003010378,2020,Arctic DTU Research Station,,,,,,
8,5.4594507,6.833545,6.255458,1.3740945,0.57808733,0.001998477,0.001438436,0.0021787693,-0.00056004093,-0.00074033334,2020,Arctic DTU Research Station,,,,,,
9,2.0238483,2.1544738,3.02796,0.13062549,-0.8734863,0.0022763892,0.0017631445,0.0023704653,-0.00051324465,-0.0006073208,2020,Arctic DTU Research Station,,,,,,
10,-4.2968345,-2.399664,-2.588433,1.8971705,0.1887691,0.0018821455,0.0023292603,0.002258565,0.0004471148,7.06953e-05,2020,Arctic DTU Research Station,,,,,,
11,-8.9516535,-6.905018,-7.748361,2.0466356,0.84334326,0.0024257854,0.0031405136,0.0023735943,0.00071472814,0.0007669192,2020,Arctic DTU Research Station,,,,,,
12,-13.187606,-7.5100546,-10.841922,5.6775513,3.3318672,0.0017366104,0.0029999171,0.0019584426,0.0012633067,0.0010414745,2020,Arctic DTU Research Station,,,,,,
1,-15.9928875,,-14.302829,6.917589,5.2275305,0.0011511887,,0.0017015942,0.0008696297,0.0003192242,2021,Arctic DTU Research Station,-9.075298,0.0020208184,,,,
2,-16.740746,,-16.159327,2.1195726,1.5381536,0.0012561128,,0.0012088883,-0.0004922707,-0.0004450461,2021,Arctic DTU Research Station,-14.621173,0.00076384214,,,,
3,-15.725469,,-14.171947,3.4399652,1.8864431,0.0013007957,,0.0011986725,-3.1137723e-05,7.098552e-05,2021,Arctic DTU Research Station,-12.285503,0.001269658,,,,
4,-8.887997,,-7.167002,3.8813791,2.1603847,0.0014780799,,0.0013556839,0.00050295284,0.0006253489,2021,Arctic DTU Research Station,-5.0066175,0.0019810328,,,,
5,-1.5871575,,-0.7770504,1.7700554,0.95994836,0.0012240876,,0.0013650571,-0.00059213885,-0.0007331084,2021,Arctic DTU Research Station,0.18289797,0.0006319487,,,,
6,3.0980418,,4.0613613,0.85666966,-0.106649876,0.0015774334,,0.0015769154,-0.00024405634,-0.00024353829,2021,Arctic DTU Research Station,3.9547114,0.0013333771,,,,
7,5.742198,,6.5482793,1.5547924,0.7487111,0.0018609681,,0.0017714987,0.00073902076,0.0008284901,2021,Arctic DTU Research Station,7.2969904,0.0025999888,,,,
8,5.4594507,,6.255458,2.0005488,1.2045417,0.001998477,,0.0021787693,0.0008924443,0.0007121519,2021,Arctic DTU Research Station,7.4599996,0.0028909212,,,,
9,2.0238483,,3.02796,-0.6927484,-1.6968602,0.0022763892,,0.0023704653,-0.0016271379,-0.001721214,2021,Arctic DTU Research Station,1.3310999,0.0006492513,,,,
10,-4.2968345,,-2.588433,4.194169,2.4857678,0.0018821455,,0.002258565,-0.00067713915,-0.0010535587,2021,Arctic DTU Research Station,-0.10266519,0.0012050064,,,,
